product_id,handle,title,old_words,new_words,new_html
8201634676825,joe-sakic-colorado-autographed-hockey-captain-8x10-photo,Joe Sakic Colorado Avalanche Autographed Hockey 8x10 Photo,14,138,"<p>This Colorado Avalanche photo was hand signed by Joe Sakic. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201634775129,joe-sakic-colorado-autographed-last-playoff-game-8x10-photo,Joe Sakic Colorado Avalanche Autographed Last 8x10 Photo,15,139,"<p>Own a Colorado Avalanche photo carrying the signature of Joe Sakic. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201634840665,joe-sakic-colorado-autographed-1996-stanley-cup-finals-8x10-photo,Joe Sakic Avalanche Signed 1996 Stanley Cup Finals 8x10 Photo,16,138,"<p>This Colorado Avalanche photo was hand signed by Joe Sakic. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201634906201,borje-salming-autographed-team-sweden-canada-cup-8x10-photo,Borje Salming Autographed Team Sweden Canada Cup 8x10 Photo,14,138,"<p>This Team Sweden photo was hand signed by Borje Salming. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201634938969,aaron-sanchez-toronto-autographed-baseball-8x10-photo,Aaron Sanchez Toronto Blue Jays Autographed 8x10 Photo,14,142,"<p>Add a Toronto Blue Jays photo hand signed by Aaron Sanchez to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201634971737,serge-savard-montreal-signed-hockey-8x10-photo,Serge Savard Montreal Canadiens Signed Hockey 8x10 Photo,13,138,"<p>This Montreal Canadiens photo was hand signed by Serge Savard. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635004505,mark-scheifele-signed-winnipeg-hockey-playoff-whiteout-8x10-photo,Mark Scheifele Signed Winnipeg Jets Playoff 8x10 Photo,14,139,"<p>Own a Winnipeg Jets photo carrying the signature of Mark Scheifele. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635037273,henrik-sedin-vancouver-autographed-presidents-trophy-8x10-photo,Henrik Sedin Vancouver Canucks Autographed 8x10 Photo,14,141,"<p>Add a Vancouver Canucks photo hand signed by Henrik Sedin to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635070041,tyler-seguin-dallas-autographed-slapshot-8x10-photo,Tyler Seguin Dallas Stars Autographed Slapshot 8x10 Photo,13,138,"<p>This Dallas Stars photo was hand signed by Tyler Seguin. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635102809,teemu-selanne-winnipeg-signed-hockey-8x10-photo,Teemu Selanne Winnipeg Jets Signed Hockey 8x10 Photo,13,141,"<p>Add a Winnipeg Jets photo hand signed by Teemu Selanne to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635135577,teemu-selanne-anaheim-autographed-final-game-farewell-8x10-photo,Teemu Selanne Anaheim Ducks Autographed Final 8x10 Photo,15,141,"<p>Add a Anaheim Ducks photo hand signed by Teemu Selanne to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635168345,teemu-selanne-signed-winnipeg-hockey-rookie-goal-record-shooting-8x10-photo,Teemu Selanne Signed Winnipeg Jets Rookie Goal 8x10 Photo,16,138,"<p>This Winnipeg Jets photo was hand signed by Teemu Selanne. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635201113,teemu-selanne-signed-anaheim-hockey-2007-cup-8x10-photo,Teemu Selanne Signed Anaheim Ducks 2007 Stanley Cup 8x10 Photo,15,141,"<p>Add a Anaheim Ducks photo hand signed by Teemu Selanne to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635233881,teemu-selanne-team-finland-autographed-hockey-8x10-photo,Teemu Selanne Team Finland Autographed Hockey 8x10 Photo,13,139,"<p>Own a Team Finland photo carrying the signature of Teemu Selanne. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635266649,william-shatner-signed-captain-kirk-green-alien-kiss-8x10-photo,William Shatner Signed Star Trek Captain Kirk 8x10 Photo,17,136,"<p>This photo was hand signed by William Shatner. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635299417,bill-singer-los-angeles-signed-baseball-8x10-photo-with-2x-all-star-note,Bill Singer Los Angeles Dodgers Signed 8x10 Photo,17,139,"<p>This Los Angeles Dodgers photo was hand signed by Bill Singer. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635397721,darryl-sittler-signed-toronto-hockey-classic-hockey-8x10-photo,Darryl Sittler Signed Toronto Maple Leafs Classic 8x10 Photo,15,142,"<p>Add a Toronto Maple Leafs photo hand signed by Darryl Sittler to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635496025,will-smith-signed-usa-world-junior-hockey-8x10-photo,Will Smith Signed Team USA World Junior Hockey 8x10 Photo,15,138,"<p>This Team USA photo was hand signed by Will Smith. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635594329,ryan-smyth-edmonton-signed-hockey-8x10-photo,Ryan Smyth Edmonton Oilers Signed Hockey 8x10 Photo,13,138,"<p>This Edmonton Oilers photo was hand signed by Ryan Smyth. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635659865,jason-spezza-signed-dallas-hockey-goal-celebration-8x10-photo,Jason Spezza Signed Dallas Stars Goal Celebration 8x10 Photo,14,139,"<p>Own a Dallas Stars photo carrying the signature of Jason Spezza. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635758169,jason-spezza-ottawa-autographed-hockey-8x10-photo,Jason Spezza Ottawa Senators Autographed Hockey 8x10 Photo,13,138,"<p>This Ottawa Senators photo was hand signed by Jason Spezza. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635823705,allan-stanley-chicago-autographed-original-six-action-8x10-photo,Allan Stanley Chicago Blackhawks Autographed 8x10 Photo,15,139,"<p>Own a Chicago Blackhawks photo carrying the signature of Allan Stanley. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635922009,eric-staal-minnesota-autographed-hockey-8x10-photo,Eric Staal Minnesota Wild Autographed Hockey 8x10 Photo,13,139,"<p>Own a Minnesota Wild photo carrying the signature of Eric Staal. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635954777,eric-staal-canada-autographed-2010-olympic-hockey-8x10-photo,Eric Staal Team Canada Autographed 2010 Olympic 8x10 Photo,15,141,"<p>Add a Team Canada photo hand signed by Eric Staal to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201635987545,marc-staal-new-york-autographed-8x10-photo,Marc Staal New York Rangers Autographed 8x10 Photo,13,142,"<p>Add a New York Rangers photo hand signed by Marc Staal to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636020313,steven-stamkos-tampa-bay-signed-hockey-8x10-photo,Steven Stamkos Tampa Bay Lightning Signed Hockey 8x10 Photo,14,139,"<p>This Tampa Bay Lightning photo was hand signed by Steven Stamkos. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636053081,steven-stamkos-autographed-tampa-bay-slapshot-8x10-photo,Steven Stamkos Autographed Tampa Bay Lightning 8x10 Photo,14,139,"<p>This Tampa Bay Lightning photo was hand signed by Steven Stamkos. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636085849,dave-stieb-toronto-signed-powder-blue-jersey-8x10-photo,Dave Stieb Toronto Blue Jays Signed Powder Blue 8x10 Photo,16,139,"<p>This Toronto Blue Jays photo was hand signed by Dave Stieb. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636118617,martin-st-louis-new-york-autographed-wave-8x10-photo,Martin St. Louis New York Rangers Autographed Wave 8x10 Photo,15,140,"<p>This New York Rangers photo was hand signed by Martin St Louis. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636151385,anthony-stolarz-signed-toronto-hockey-between-the-pipes-8x10-photo,Anthony Stolarz Signed Toronto Maple Leafs 8x10 Photo,16,139,"<p>This Toronto Maple Leafs photo was hand signed by Anthony Stolarz. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636184153,georges-st-pierre-autographed-bloody-warrior-8x10-photo,Georges St-Pierre Autographed UFC Bloody Warrior 8x10 Photo,13,136,"<p>This photo was hand signed by Georges St-Pierre. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636249689,georges-st-pierre-autographed-martial-arts-punch-8x10-photo,Georges St-Pierre Autographed UFC Martial Arts 8x10 Photo,14,142,"<p>Add a photo hand signed by Georges St-Pierre and Martial Arts to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636282457,georges-st-pierre-autographed-victory-celebration-8x10-photo,Georges St-Pierre Autographed UFC Victory 8x10 Photo,13,136,"<p>This photo was hand signed by Georges St-Pierre. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636315225,paul-stastny-colorado-autographed-playmaker-8x10-photo,Paul Stastny Colorado Avalanche Autographed 8x10 Photo,13,138,"<p>This Colorado Avalanche photo was hand signed by Paul Stastny. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636380761,tim-stutzle-autographed-ottawa-hockey-slapshot-8x10-photo,Tim Stutzle Autographed Ottawa Senators Slapshot 8x10 Photo,13,141,"<p>Add a Ottawa Senators photo hand signed by Tim Stutzle to your collection. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8201636413529,pk-subban-autographed-montreal-hockey-8x10-photo,P.K. Subban Autographed Montreal Canadiens 8x10 Photo,12,138,"<p>Own a Montreal Canadiens photo, hand signed and guaranteed authentic. The photograph measures 8 x 10 inches.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
